date,time,wind speed,wind direction,temperature,humidity,rain counter
27-2-2018,6:1:23,0.0,SSE,42.3,99,97
27-2-2018,6:1:38,0.0,SSE,42.3,99,97
27-2-2018,6:1:53,0.0,SSE,42.3,99,97
27-2-2018,6:2:8,0.0,SSE,42.3,99,97
27-2-2018,6:2:23,0.0,SSE,42.3,98,97
27-2-2018,6:2:38,0.0,SSE,42.3,98,97
27-2-2018,6:2:53,0.0,SSE,42.3,98,97
27-2-2018,6:3:8,0.0,SSE,42.1,98,97
27-2-2018,6:3:23,0.0,SSE,42.1,98,97
27-2-2018,6:3:38,0.0,SSE,42.1,98,97
27-2-2018,6:3:53,0.0,SSE,42.1,98,97
27-2-2018,6:4:8,0.0,SSE,42.1,98,97
27-2-2018,6:4:23,0.0,SSE,42.1,98,97
27-2-2018,6:4:38,0.0,SSE,42.1,98,97
27-2-2018,6:4:53,0.0,SSE,42.1,98,97
27-2-2018,6:5:8,0.0,SSE,42.1,98,97
27-2-2018,6:5:23,0.0,SSE,42.1,98,97
27-2-2018,6:5:38,0.0,SSE,42.1,98,97
27-2-2018,6:5:53,0.0,SSE,42.1,98,97
27-2-2018,6:6:8,0.0,SSE,42.1,98,97
27-2-2018,6:6:23,0.0,SSE,42.1,98,97
27-2-2018,6:6:38,0.0,SSE,42.1,98,97
27-2-2018,6:6:53,0.0,SSE,42.1,98,97
27-2-2018,6:7:8,0.0,SSE,42.1,98,97
27-2-2018,6:7:23,0.0,SSE,42.1,98,97
27-2-2018,6:7:38,0.0,SSE,42.1,98,97
27-2-2018,6:7:53,0.0,SSE,42.1,98,97
27-2-2018,6:8:8,0.0,SSE,42.1,98,97
27-2-2018,6:8:23,0.0,SSE,42.1,98,97
27-2-2018,6:8:38,0.0,SSE,42.1,98,97
27-2-2018,6:8:53,0.0,SSE,42.1,98,97
27-2-2018,6:9:8,0.0,SSE,42.1,98,97
27-2-2018,6:9:23,0.0,SSE,42.1,98,97
27-2-2018,6:9:38,0.0,SSE,42.1,98,97
27-2-2018,6:9:53,0.0,SSE,42.1,98,97
27-2-2018,6:10:8,0.0,SSE,41.9,98,97
27-2-2018,6:10:23,0.0,SSE,41.9,98,97
27-2-2018,6:10:39,0.0,SSE,41.9,98,97
27-2-2018,6:10:54,0.0,SSE,41.9,98,97
27-2-2018,6:11:9,0.0,SSE,41.9,98,97
27-2-2018,6:11:24,0.0,SSE,41.9,98,97
27-2-2018,6:11:39,0.0,SSE,41.9,98,97
27-2-2018,6:11:54,0.0,SSE,41.9,98,97
27-2-2018,6:12:9,0.0,SSE,41.7,98,97
27-2-2018,6:12:24,0.0,SSE,41.7,98,97
27-2-2018,6:12:39,0.0,SSE,41.7,98,97
27-2-2018,6:12:54,0.0,SSE,41.7,98,97
27-2-2018,6:13:9,0.0,SSE,41.7,98,97
27-2-2018,6:13:24,0.0,SSE,41.7,98,97
27-2-2018,6:13:39,0.0,SSE,41.7,98,97
27-2-2018,6:13:54,0.0,SSE,41.7,98,97
27-2-2018,6:14:9,0.0,SSE,41.7,98,97
27-2-2018,6:14:24,0.0,SSE,41.7,98,97
27-2-2018,6:14:39,0.0,SSE,41.7,98,97
27-2-2018,6:14:54,0.0,SSE,41.7,98,97
27-2-2018,6:15:9,0.0,SSE,41.7,98,97
27-2-2018,6:15:24,0.0,SSE,41.7,98,97
27-2-2018,6:15:39,0.0,SSE,41.7,98,97
27-2-2018,6:15:54,0.0,SSE,41.7,98,97
27-2-2018,6:16:9,0.0,SSE,41.7,98,97
27-2-2018,6:16:24,0.0,SSE,41.7,98,97
27-2-2018,6:16:39,0.0,SSE,41.7,98,97
27-2-2018,6:16:54,0.0,SSE,41.7,98,97
27-2-2018,6:17:9,0.0,SSE,41.7,98,97
27-2-2018,6:17:24,0.0,SSE,41.7,98,97
27-2-2018,6:17:39,0.0,SSE,41.7,98,97
27-2-2018,6:17:54,0.0,SSE,41.7,98,97
27-2-2018,6:18:9,0.0,SSE,41.7,98,97
27-2-2018,6:18:24,0.0,SSE,41.7,98,97
27-2-2018,6:18:39,0.0,SSE,41.7,98,97
27-2-2018,6:18:54,0.0,SSE,41.7,98,97
27-2-2018,6:19:9,0.0,SSE,41.7,98,97
27-2-2018,6:19:24,0.0,SSE,41.7,98,97
27-2-2018,6:19:39,0.0,SSE,41.7,98,97
27-2-2018,6:19:54,0.0,SSE,41.7,98,97
27-2-2018,6:20:9,0.0,SSE,41.7,98,97
27-2-2018,6:20:24,0.0,SSE,41.9,98,97
27-2-2018,6:20:39,0.0,SSE,41.9,98,97
27-2-2018,6:20:54,0.0,SSE,41.9,98,97
27-2-2018,6:21:9,0.0,SSE,41.9,98,97
27-2-2018,6:21:24,0.0,SSE,41.9,98,97
27-2-2018,6:21:39,0.0,SSE,41.7,98,97
27-2-2018,6:21:54,0.0,SSE,41.7,98,97
27-2-2018,6:22:9,0.0,SSE,41.7,98,97
27-2-2018,6:22:24,0.0,SSE,41.7,98,97
27-2-2018,6:22:39,0.0,SSE,41.7,98,97
27-2-2018,6:22:54,0.0,SSE,41.7,98,97
27-2-2018,6:23:9,0.0,SSE,41.7,98,97
27-2-2018,6:23:24,0.0,SSE,41.7,98,97
27-2-2018,6:23:39,0.0,SSE,41.7,98,97
27-2-2018,6:23:54,0.0,SSE,41.7,98,97
27-2-2018,6:24:9,0.0,SSE,41.7,98,97
27-2-2018,6:24:24,0.0,SSE,41.7,98,97
27-2-2018,6:24:39,0.0,SSE,41.7,98,97
27-2-2018,6:24:54,0.0,SSE,41.7,98,97
27-2-2018,6:25:9,0.0,SSE,41.7,98,97
27-2-2018,6:25:24,0.0,SSE,41.7,98,97
27-2-2018,6:25:39,0.0,SSE,41.5,98,97
27-2-2018,6:25:54,0.0,SSE,41.5,98,97
27-2-2018,6:26:9,0.0,SSE,41.5,98,97
27-2-2018,6:26:24,0.0,SSE,41.5,98,97
27-2-2018,6:26:39,0.0,SSE,41.5,98,97
27-2-2018,6:26:54,0.0,SSE,41.5,98,97
27-2-2018,6:27:9,0.0,SSE,41.5,98,97
27-2-2018,6:27:24,0.0,SSE,41.5,98,97
27-2-2018,6:27:39,0.0,SSE,41.5,98,97
27-2-2018,6:27:54,0.0,SSE,41.5,98,97
27-2-2018,6:28:9,0.0,SSE,41.5,98,97
27-2-2018,6:28:24,0.0,SSE,41.5,98,97
27-2-2018,6:28:39,0.0,SSE,41.5,98,97
27-2-2018,6:28:54,0.0,SSE,41.5,98,97
27-2-2018,6:29:9,0.0,SSE,41.5,98,97
27-2-2018,6:29:24,0.0,SSE,41.5,98,97
27-2-2018,6:29:39,0.0,SSE,41.5,98,97
27-2-2018,6:29:54,0.0,SSE,41.5,98,97
27-2-2018,6:30:9,0.0,SSE,41.5,98,97
27-2-2018,6:30:24,0.0,SSE,41.5,98,97
27-2-2018,6:30:39,0.0,SSE,41.5,98,97
27-2-2018,6:30:54,0.0,SSE,41.5,98,97
27-2-2018,6:31:9,0.0,SSE,41.4,98,97
27-2-2018,6:31:24,0.0,SE,41.4,98,97
27-2-2018,6:31:39,0.0,SE,41.4,98,97
27-2-2018,6:31:54,0.0,SE,41.4,98,97
27-2-2018,6:32:9,0.0,SE,41.4,98,97
27-2-2018,6:32:24,0.0,SE,41.4,98,97
27-2-2018,6:32:39,0.0,SE,41.4,98,97
27-2-2018,6:32:54,0.0,SE,41.4,98,97
27-2-2018,6:33:9,0.0,SE,41.4,98,97
27-2-2018,6:33:24,0.0,SE,41.4,98,97
27-2-2018,6:33:39,0.0,SE,41.4,98,97
27-2-2018,6:33:54,0.0,SE,41.4,98,97
27-2-2018,6:34:9,0.0,SE,41.4,98,97
27-2-2018,6:34:24,0.0,SE,41.4,98,97
27-2-2018,6:34:39,0.0,SE,41.4,98,97
27-2-2018,6:34:54,0.0,SE,41.4,98,97
27-2-2018,6:35:9,0.0,SE,41.4,98,97
27-2-2018,6:35:24,0.0,SE,41.4,98,97
27-2-2018,6:35:39,0.0,SE,41.4,98,97
27-2-2018,6:35:54,0.0,SE,41.4,98,97
27-2-2018,6:36:9,0.0,SE,41.4,98,97
27-2-2018,6:36:24,0.0,SE,41.4,98,97
27-2-2018,6:36:39,0.0,SE,41.4,98,97
27-2-2018,6:36:54,0.0,SE,41.4,98,97
27-2-2018,6:37:9,0.0,SE,41.4,98,97
27-2-2018,6:37:24,0.0,SE,41.4,98,97
27-2-2018,6:37:39,0.0,SE,41.4,98,97
27-2-2018,6:37:54,0.0,SE,41.4,98,97
27-2-2018,6:38:9,0.0,SE,41.4,98,97
27-2-2018,6:38:24,0.0,SE,41.4,98,97
27-2-2018,6:38:39,0.0,SE,41.4,98,97
27-2-2018,6:38:54,0.0,SE,41.4,98,97
27-2-2018,6:39:9,0.0,SE,41.4,98,97
27-2-2018,6:39:24,0.0,SE,41.4,98,97
27-2-2018,6:39:39,0.0,SE,41.4,98,97
27-2-2018,6:39:54,0.0,SE,41.4,98,97
27-2-2018,6:40:9,0.0,SE,41.4,98,97
27-2-2018,6:40:24,0.0,SE,41.4,98,97
27-2-2018,6:40:39,0.0,SE,41.4,98,97
27-2-2018,6:40:54,0.0,SE,41.4,98,97
27-2-2018,6:41:9,0.0,SE,41.4,98,97
27-2-2018,6:41:24,0.0,SE,41.4,98,97
27-2-2018,6:41:39,0.0,SE,41.4,98,97
27-2-2018,6:41:54,0.0,SE,41.4,98,97
27-2-2018,6:42:9,0.0,SE,41.4,98,97
27-2-2018,6:42:24,0.0,SE,41.4,98,97
27-2-2018,6:42:39,0.0,SE,41.4,98,97
27-2-2018,6:42:54,0.0,SE,41.4,98,97
27-2-2018,6:43:9,0.0,SE,41.4,98,97
27-2-2018,6:43:24,0.0,SE,41.4,98,97
27-2-2018,6:43:39,0.0,SE,41.4,98,97
27-2-2018,6:43:54,0.0,SE,41.4,98,97
27-2-2018,6:44:9,0.0,SE,41.4,98,97
27-2-2018,6:44:24,0.0,SE,41.4,98,97
27-2-2018,6:44:39,0.0,SE,41.4,98,97
27-2-2018,6:44:54,0.0,SE,41.4,98,97
27-2-2018,6:45:9,0.0,SE,41.4,98,97
27-2-2018,6:45:24,0.0,SE,41.4,98,97
27-2-2018,6:45:39,0.0,SE,41.4,98,97
27-2-2018,6:45:54,0.0,SE,41.4,98,97
27-2-2018,6:46:9,0.0,SE,41.4,98,97
27-2-2018,6:46:24,0.0,SE,41.4,98,97
27-2-2018,6:46:39,0.0,SE,41.4,98,97
27-2-2018,6:46:54,0.0,SE,41.4,98,97
27-2-2018,6:47:9,0.0,SE,41.4,98,97
27-2-2018,6:47:24,0.0,SE,41.4,98,97
27-2-2018,6:47:39,0.0,SE,41.4,98,97
27-2-2018,6:47:54,0.0,SE,41.4,98,97
27-2-2018,6:48:9,0.0,SE,41.4,98,97
27-2-2018,6:48:24,0.0,SE,41.4,98,97
27-2-2018,6:48:39,0.0,SE,41.4,98,97
27-2-2018,6:48:54,0.0,SE,41.4,98,97
27-2-2018,6:49:9,0.0,SE,41.4,98,97
27-2-2018,6:49:24,0.0,SE,41.4,98,97
27-2-2018,6:49:39,0.0,SE,41.4,98,97
27-2-2018,6:49:54,0.0,SE,41.4,98,97
27-2-2018,6:50:9,0.0,SE,41.4,98,97
27-2-2018,6:50:24,0.0,SE,41.4,98,97
27-2-2018,6:50:39,0.0,SE,41.4,98,97
27-2-2018,6:50:54,0.0,SE,41.4,98,97
27-2-2018,6:51:9,0.0,SE,41.4,98,97
27-2-2018,6:51:24,0.0,SE,41.4,98,97
27-2-2018,6:51:39,0.0,SE,41.4,99,97
27-2-2018,6:51:54,0.0,SE,41.4,99,97
27-2-2018,6:52:9,0.0,SE,41.4,99,97
27-2-2018,6:52:24,0.0,SE,41.4,99,97
27-2-2018,6:52:39,0.0,SE,41.4,99,97
27-2-2018,6:52:54,0.0,SE,41.4,99,97
27-2-2018,6:53:9,0.0,SE,41.4,99,97
27-2-2018,6:53:24,0.0,SE,41.4,99,97
27-2-2018,6:53:39,0.0,SE,41.4,99,97
27-2-2018,6:53:54,0.0,SE,41.4,99,97
27-2-2018,6:54:9,0.0,SE,41.4,99,97
27-2-2018,6:54:24,0.0,SE,41.4,99,97
27-2-2018,6:54:39,0.0,SE,41.4,99,97
27-2-2018,6:54:54,0.0,SE,41.4,99,97
27-2-2018,6:55:9,0.0,SE,41.2,99,97
27-2-2018,6:55:24,0.0,SE,41.2,99,97
27-2-2018,6:55:39,0.0,SE,41.2,99,97
27-2-2018,6:55:54,0.0,SE,41.2,99,97
27-2-2018,6:56:9,0.0,SE,41.2,99,97
27-2-2018,6:56:24,0.0,SE,41.2,99,97
27-2-2018,6:56:39,0.0,SE,41.2,99,97
27-2-2018,6:56:54,0.0,SE,41.2,99,97
27-2-2018,6:57:9,0.0,SE,41.2,99,97
27-2-2018,6:57:24,0.0,SE,41.2,99,97
27-2-2018,6:57:39,0.0,SE,41.2,99,97
27-2-2018,6:57:54,0.0,SE,41.2,99,97
27-2-2018,6:58:9,0.0,SE,41.2,99,97
27-2-2018,6:58:24,0.0,SE,41.2,99,97
27-2-2018,6:58:39,0.0,SE,41.2,99,97
27-2-2018,6:58:54,0.0,SE,41.2,99,97
27-2-2018,6:59:9,0.0,SE,41.2,99,97
27-2-2018,6:59:24,0.0,SE,41.2,99,97
27-2-2018,6:59:39,0.0,SE,41.2,99,97
27-2-2018,6:59:54,0.0,SE,41.2,99,97
27-2-2018,7:0:9,0.0,SE,41.2,99,97
27-2-2018,7:0:24,0.0,SE,41.2,99,97
27-2-2018,7:0:39,0.0,SE,41.2,99,97
27-2-2018,7:0:54,0.0,SE,41.2,99,97
27-2-2018,7:1:9,0.0,SE,41.2,99,97
27-2-2018,7:1:24,0.0,SE,41.2,99,97
27-2-2018,7:1:39,0.0,SE,41.2,99,97
27-2-2018,7:1:54,0.0,SE,41.2,99,97
27-2-2018,7:2:9,0.0,SE,41.2,99,97
27-2-2018,7:2:24,0.0,SE,41.4,99,97
27-2-2018,7:2:39,0.0,SE,41.4,99,97
27-2-2018,7:2:54,0.0,SE,41.4,99,97
27-2-2018,7:3:9,0.0,SE,41.4,99,97
27-2-2018,7:3:24,0.0,SE,41.4,99,97
27-2-2018,7:3:39,0.0,SE,41.4,99,97
27-2-2018,7:3:54,0.0,SE,41.4,99,97
27-2-2018,7:4:9,0.0,SE,41.4,99,97
27-2-2018,7:4:24,0.0,SE,41.4,99,97
27-2-2018,7:4:39,0.0,SE,41.4,99,97
27-2-2018,7:4:54,0.0,SE,41.4,99,97
27-2-2018,7:5:10,0.0,SE,41.4,99,97
27-2-2018,7:5:25,0.0,SE,41.4,99,97
27-2-2018,7:5:40,0.0,SE,41.4,99,97
27-2-2018,7:5:55,0.0,SE,41.4,99,97
27-2-2018,7:6:10,0.0,SE,41.4,99,97
27-2-2018,7:6:25,0.0,SE,41.4,99,97
27-2-2018,7:6:40,0.0,SE,41.2,99,97
27-2-2018,7:6:55,0.0,SE,41.2,99,97
27-2-2018,7:7:10,0.0,SE,41.2,99,97
27-2-2018,7:7:25,0.0,SE,41.2,99,97
27-2-2018,7:7:40,0.0,SE,41.2,99,97
27-2-2018,7:7:55,0.0,SE,41.2,99,97
27-2-2018,7:8:10,0.0,SE,41.2,99,97
27-2-2018,7:8:25,0.0,SE,41.2,99,97
27-2-2018,7:8:40,0.0,SE,41.2,99,97
27-2-2018,7:8:55,0.0,SE,41.2,99,97
27-2-2018,7:9:10,0.0,SE,41.2,99,97
27-2-2018,7:9:25,0.0,SE,41.2,99,97
27-2-2018,7:9:40,0.0,SE,41.2,99,97
27-2-2018,7:9:55,0.0,SE,41.2,99,97
27-2-2018,7:10:10,0.0,SE,41.0,99,97
27-2-2018,7:10:25,0.0,SE,41.0,99,97
27-2-2018,7:10:40,0.0,SE,41.0,98,97
27-2-2018,7:10:55,0.0,SE,41.0,98,97
27-2-2018,7:11:10,0.0,SE,41.0,98,97
27-2-2018,7:11:25,0.0,SE,40.8,98,97
27-2-2018,7:11:40,0.0,SE,40.8,98,97
27-2-2018,7:11:55,0.0,SE,40.8,98,97
27-2-2018,7:12:10,0.0,SE,40.8,98,97
27-2-2018,7:12:25,0.0,SE,40.8,98,97
27-2-2018,7:12:40,0.0,SE,40.8,98,97
27-2-2018,7:12:55,0.0,SE,40.8,98,97
27-2-2018,7:13:10,0.0,SE,40.8,98,97
27-2-2018,7:13:25,0.0,SE,40.8,98,97
27-2-2018,7:13:40,0.0,SE,40.8,98,97
27-2-2018,7:13:55,0.0,SE,40.8,98,97
27-2-2018,7:14:10,0.0,SE,40.8,98,97
27-2-2018,7:14:25,0.0,SE,40.8,98,97
27-2-2018,7:14:40,0.0,SE,40.8,98,97
27-2-2018,7:14:55,0.0,SE,40.8,98,97
27-2-2018,7:15:10,0.0,SE,40.8,98,97
27-2-2018,7:15:25,0.0,SE,40.8,98,97
27-2-2018,7:15:40,0.0,SE,40.8,98,97
27-2-2018,7:15:55,0.0,SE,40.8,98,97
27-2-2018,7:16:10,0.0,SE,40.8,98,97
27-2-2018,7:16:25,0.0,SE,40.8,98,97
27-2-2018,7:16:40,0.0,SE,40.8,99,97
27-2-2018,7:16:55,0.0,SE,40.8,99,97
27-2-2018,7:17:10,0.0,SE,40.8,99,97
27-2-2018,7:17:25,0.0,SE,41.0,99,97
27-2-2018,7:17:40,0.0,SSE,41.0,99,97
27-2-2018,7:17:55,0.0,SSE,41.0,99,97
27-2-2018,7:18:10,0.0,SSE,41.0,99,97
27-2-2018,7:18:25,0.0,SSE,41.0,99,97
27-2-2018,7:18:40,0.0,SSE,41.2,99,97
27-2-2018,7:18:55,0.0,SSE,41.2,99,97
27-2-2018,7:19:10,0.0,SSE,41.2,99,97
27-2-2018,7:19:25,0.0,SSE,41.2,99,97
27-2-2018,7:19:40,0.0,SSE,41.2,99,97
27-2-2018,7:19:55,0.0,SSE,41.2,99,97
27-2-2018,7:20:10,0.0,SSE,41.2,99,97
27-2-2018,7:20:25,0.0,SSE,41.2,99,97
27-2-2018,7:20:40,0.0,SSE,41.2,99,97
27-2-2018,7:20:55,0.0,SSE,41.0,99,97
27-2-2018,7:21:10,0.0,SSE,41.0,99,97
27-2-2018,7:21:25,0.0,SSE,41.0,99,97
27-2-2018,7:21:40,0.0,SSE,40.8,99,97
27-2-2018,7:21:55,0.0,SSE,40.8,99,97
27-2-2018,7:22:10,0.0,SSE,40.8,99,97
27-2-2018,7:22:25,0.0,SSE,40.8,99,97
27-2-2018,7:22:40,0.0,SSE,40.8,99,97
27-2-2018,7:22:55,0.0,SSE,40.8,99,97
27-2-2018,7:23:10,0.0,SSE,40.8,99,97
27-2-2018,7:23:25,0.0,SSE,40.6,98,97
27-2-2018,7:23:40,0.0,SSE,40.6,98,97
27-2-2018,7:23:55,0.0,SSE,40.6,98,97
27-2-2018,7:24:10,0.0,SSE,40.6,98,97
27-2-2018,7:24:25,0.0,SSE,40.6,98,97
27-2-2018,7:24:40,0.0,SSE,40.6,98,97
27-2-2018,7:24:55,0.0,SSE,40.6,98,97
27-2-2018,7:25:10,0.0,SSE,40.6,98,97
27-2-2018,7:25:25,0.0,SSE,40.6,98,97
27-2-2018,7:25:40,0.0,SSE,40.6,98,97
27-2-2018,7:25:55,0.0,SSE,40.6,98,97
27-2-2018,7:26:10,0.0,SSE,40.6,98,97
27-2-2018,7:26:25,0.0,SSE,40.6,98,97
27-2-2018,7:26:40,0.0,SSE,40.6,98,97
27-2-2018,7:26:55,0.0,SSE,40.6,98,97
27-2-2018,7:27:10,0.0,SSE,40.6,98,97
27-2-2018,7:27:25,0.0,SSE,40.6,98,97
27-2-2018,7:27:40,0.0,SSE,40.6,98,97
27-2-2018,7:27:55,0.0,SSE,40.6,98,97
27-2-2018,7:28:10,0.0,SSE,40.6,98,97
27-2-2018,7:28:25,0.0,SSE,40.6,98,97
27-2-2018,7:28:40,0.0,SSE,40.6,98,97
27-2-2018,7:28:55,0.0,SSE,40.6,98,97
27-2-2018,7:29:10,0.0,SSE,40.6,98,97
27-2-2018,7:29:25,0.0,SSE,40.6,98,97
27-2-2018,7:29:40,0.0,SSE,40.6,98,97
27-2-2018,7:29:55,0.0,SSE,40.6,98,97
27-2-2018,7:30:10,0.0,SSE,40.6,98,97
27-2-2018,7:30:25,0.0,SSE,40.6,98,97
27-2-2018,7:30:40,0.0,SSE,40.6,98,97
27-2-2018,7:30:55,0.0,SSE,40.6,98,97
27-2-2018,7:31:10,0.0,SSE,40.6,98,97
27-2-2018,7:31:25,0.0,SSE,40.6,98,97
27-2-2018,7:31:40,0.0,SSE,40.6,98,97
27-2-2018,7:31:55,0.0,SSE,40.6,98,97
27-2-2018,7:32:10,0.0,SSE,40.6,98,97
27-2-2018,7:32:25,0.0,SSE,40.6,98,97
27-2-2018,7:32:40,0.0,SSE,40.6,98,97
27-2-2018,7:32:55,0.0,SSE,40.6,98,97
27-2-2018,7:33:10,0.0,SSE,40.6,98,97
27-2-2018,7:33:25,0.0,SSE,40.6,98,97
27-2-2018,7:33:40,0.0,SSE,40.6,98,97
27-2-2018,7:33:55,0.0,SSE,40.6,98,97
27-2-2018,7:34:10,0.0,SSE,40.8,99,97
27-2-2018,7:34:25,0.0,SSE,40.8,99,97
27-2-2018,7:34:40,0.0,SSE,41.0,99,97
27-2-2018,7:34:55,0.0,SSE,41.0,99,97
27-2-2018,7:35:10,0.0,SE,41.0,99,97
27-2-2018,7:35:25,0.0,SE,41.0,99,97
27-2-2018,7:35:40,0.0,SE,41.0,99,97
27-2-2018,7:35:55,0.0,SE,41.0,99,97
27-2-2018,7:36:10,0.0,SE,41.0,99,97
27-2-2018,7:36:25,0.0,SE,41.0,99,97
27-2-2018,7:36:40,0.0,SE,41.0,99,97
27-2-2018,7:36:55,0.0,SE,41.0,99,97
27-2-2018,7:37:10,0.0,SE,41.0,99,97
27-2-2018,7:37:25,0.0,SE,41.0,99,97
27-2-2018,7:37:40,0.0,SE,41.0,99,97
27-2-2018,7:37:55,0.0,SE,41.0,99,97
27-2-2018,7:38:10,0.0,SE,41.0,99,97
27-2-2018,7:38:25,0.0,SE,41.0,99,97
27-2-2018,7:38:40,0.0,SE,41.0,99,97
27-2-2018,7:38:55,0.0,SE,41.0,99,97
27-2-2018,7:39:10,0.0,SE,41.0,99,97
27-2-2018,7:39:25,0.0,SE,41.0,99,97
27-2-2018,7:39:40,0.0,SE,41.0,98,97
27-2-2018,7:39:55,0.0,SE,41.0,98,97
27-2-2018,7:40:10,0.0,SE,41.0,98,97
27-2-2018,7:40:25,0.0,SE,41.0,98,97
27-2-2018,7:40:40,0.0,SE,41.0,98,97
27-2-2018,7:40:55,0.0,SE,41.0,98,97
27-2-2018,7:41:10,0.0,SE,41.0,98,97
27-2-2018,7:41:25,0.0,SE,41.0,98,97
27-2-2018,7:41:40,0.0,SE,41.0,98,97
27-2-2018,7:41:55,0.0,SE,41.0,98,97
27-2-2018,7:42:10,0.0,SE,41.0,98,97
27-2-2018,7:42:25,0.0,SE,41.0,98,97
27-2-2018,7:42:40,0.0,SE,41.2,98,97
27-2-2018,7:42:55,0.0,SE,41.2,98,97
27-2-2018,7:43:10,0.0,SE,41.2,98,97
27-2-2018,7:43:25,0.0,SE,41.2,98,97
27-2-2018,7:43:40,0.0,SE,41.2,98,97
27-2-2018,7:43:55,0.0,SE,41.2,98,97
27-2-2018,7:44:10,0.0,SE,41.2,98,97
27-2-2018,7:44:25,0.0,SE,41.2,98,97
27-2-2018,7:44:40,0.0,SE,41.2,98,97
27-2-2018,7:44:55,0.0,SE,41.4,98,97
27-2-2018,7:45:10,0.0,SE,41.4,98,97
27-2-2018,7:45:25,0.0,SE,41.4,98,97
27-2-2018,7:45:40,0.0,SE,41.4,98,97
27-2-2018,7:45:55,0.0,SE,41.4,98,97
27-2-2018,7:46:10,0.0,SE,41.4,98,97
27-2-2018,7:46:25,0.0,SE,41.4,98,97
27-2-2018,7:46:40,0.0,SE,41.5,98,97
27-2-2018,7:46:55,0.0,SE,41.5,98,97
27-2-2018,7:47:10,0.0,SE,41.5,98,97
27-2-2018,7:47:25,0.0,SE,41.5,98,97
27-2-2018,7:47:40,0.0,SE,41.5,98,97
27-2-2018,7:47:55,0.0,SE,41.7,98,97
27-2-2018,7:48:10,0.0,SE,41.7,98,97
27-2-2018,7:48:25,0.0,SE,41.7,98,97
27-2-2018,7:48:40,0.0,SE,41.7,98,97
27-2-2018,7:48:55,0.0,SE,41.7,98,97
27-2-2018,7:49:10,0.0,SE,41.9,98,97
27-2-2018,7:49:25,0.0,SE,41.9,98,97
27-2-2018,7:49:40,0.0,SE,41.9,98,97
27-2-2018,7:49:55,0.0,SE,41.9,98,97
27-2-2018,7:50:10,0.0,SE,41.9,98,97
27-2-2018,7:50:25,0.0,SE,41.9,98,97
27-2-2018,7:50:40,0.0,SE,41.9,98,97
27-2-2018,7:50:55,0.0,SE,42.1,98,97
27-2-2018,7:51:10,0.0,SE,42.1,98,97
27-2-2018,7:51:25,0.0,SE,42.1,98,97
27-2-2018,7:51:40,0.0,SE,42.1,98,97
27-2-2018,7:51:55,0.0,SE,42.1,98,97
27-2-2018,7:52:10,0.0,SE,42.3,98,97
27-2-2018,7:52:25,0.0,SE,42.3,98,97
27-2-2018,7:52:40,0.0,SE,42.4,98,97
27-2-2018,7:52:55,0.0,SE,42.4,98,97
27-2-2018,7:53:10,0.0,SE,42.4,98,97
27-2-2018,7:53:25,0.0,SE,42.4,98,97
27-2-2018,7:53:40,0.0,SE,42.4,98,97
27-2-2018,7:53:55,0.0,SE,42.4,98,97
27-2-2018,7:54:10,0.0,SE,42.4,98,97
27-2-2018,7:54:25,0.0,SE,42.4,98,97
27-2-2018,7:54:40,0.0,SE,42.4,98,97
27-2-2018,7:54:55,0.0,SE,42.4,98,97
27-2-2018,7:55:10,0.0,SE,42.4,98,97
27-2-2018,7:55:25,0.0,SE,42.4,98,97
27-2-2018,7:55:40,0.0,SE,42.6,98,97
27-2-2018,7:55:55,0.0,SE,42.6,98,97
27-2-2018,7:56:10,0.0,SSE,42.6,98,97
27-2-2018,7:56:25,0.0,SSE,42.8,98,97
27-2-2018,7:56:40,0.0,SSE,42.8,98,97
27-2-2018,7:56:55,0.0,SSE,43.0,98,97
27-2-2018,7:57:10,0.0,SSE,43.0,98,97
27-2-2018,7:57:25,0.0,SSE,43.0,98,97
27-2-2018,7:57:40,0.0,SSE,43.0,98,97
27-2-2018,7:57:55,0.0,SSE,43.0,98,97
27-2-2018,7:58:10,0.0,SSE,43.0,98,97
27-2-2018,7:58:25,0.0,SSE,43.0,98,97
27-2-2018,7:58:40,0.0,SSE,43.0,98,97
27-2-2018,7:58:55,0.0,SSE,43.0,98,97
27-2-2018,7:59:10,0.0,SSE,43.0,98,97
27-2-2018,7:59:25,0.0,SSE,43.0,98,97
27-2-2018,7:59:40,0.0,SSE,43.0,98,97
27-2-2018,7:59:55,0.0,SSE,43.0,98,97
27-2-2018,8:0:10,0.0,SSE,43.0,98,97
27-2-2018,8:0:26,0.0,SSE,43.0,98,97
27-2-2018,8:0:41,0.0,SSE,43.0,98,97
27-2-2018,8:0:56,0.0,SSE,43.0,98,97
27-2-2018,8:1:11,0.0,SSE,43.0,98,97
27-2-2018,8:1:26,0.0,SSE,43.0,98,97
27-2-2018,8:1:41,0.0,SSE,43.0,98,97
27-2-2018,8:1:56,0.0,SSE,43.0,98,97
27-2-2018,8:2:11,0.0,SSE,43.0,98,97
27-2-2018,8:2:26,0.0,SSE,43.2,98,97
27-2-2018,8:2:41,0.0,SSE,43.2,98,97
27-2-2018,8:2:56,0.0,SSE,43.3,98,97
27-2-2018,8:3:11,0.0,SSE,43.3,98,97
27-2-2018,8:3:26,0.0,SSE,43.3,98,97
27-2-2018,8:3:41,0.0,SSE,43.5,98,97
27-2-2018,8:3:56,0.0,SSE,43.5,98,97
